Locus_tag,T3s,C3s,A3s,G3s,cai,cbi,fop,enc,GC3s,GC,Len_sym,Len_aa,hydropathy,aromaticity,target
J112_10905,0.37597,0.47896,0.15328,0.20712,0.22744,0.15966,0.50142,48.43201,0.69801,0.63456,351.0,353.0,-0.52181,0.02833,EG
J112_10930,0.2,0.54321,0.20408,0.21605,0.28837,0.27046,0.56906,42.47577,0.64088,0.64528,181.0,187.0,-0.23583,0.03209,EG
J112_10990,0.38235,0.37975,0.12857,0.29114,0.24146,0.16719,0.5,52.26976,0.63636,0.63296,88.0,89.0,0.1427,0.04494,EG
J112_10995,0.45783,0.34783,0.10714,0.21739,0.24615,0.24679,0.55556,41.19773,0.70707,0.69967,99.0,101.0,0.0396,0.0396,EG
J112_11000,0.42222,0.26531,0.15217,0.32653,0.22593,0.01538,0.41818,38.57838,0.58182,0.62424,55.0,55.0,0.02,0.03636,EG
J112_11005,0.45312,0.27397,0.2,0.21918,0.18696,0.13824,0.48718,48.0555,0.62821,0.64135,78.0,79.0,-0.19241,0.02532,EG
J112_11050,0.45474,0.52023,0.09298,0.06744,0.22501,0.19563,0.51872,36.40009,0.8574,0.73135,561.0,572.0,0.17133,0.03671,EG
J112_11055,0.49875,0.50989,0.06024,0.08132,0.23947,0.20294,0.52429,35.11509,0.87449,0.70801,494.0,508.0,-0.02953,0.05709,EG
J112_11065,0.31092,0.49438,0.14683,0.23221,0.26386,0.24861,0.55738,46.54648,0.67541,0.66124,305.0,307.0,-0.40456,0.0228,EG
J112_11075,0.34409,0.52133,0.14433,0.18957,0.2538,0.27488,0.57851,41.18666,0.71901,0.66803,242.0,244.0,-0.85533,0.04508,EG
J112_11080,0.36316,0.49541,0.13776,0.19266,0.25337,0.22852,0.55285,42.34489,0.71951,0.68151,246.0,247.0,-0.74049,0.03239,EG
J112_11085,0.34114,0.49849,0.16505,0.18127,0.24621,0.22014,0.54233,40.69448,0.70635,0.68826,378.0,386.0,-0.45751,0.04145,EG
J112_11210,0.30252,0.46383,0.25926,0.2383,0.25373,0.23136,0.55333,49.29646,0.60333,0.63409,300.0,307.0,-1.25961,0.02932,EG
J112_11215,0.29231,0.44444,0.19697,0.23611,0.17577,0.16751,0.49383,52.85886,0.62963,0.62195,81.0,82.0,-0.81341,0.03659,EG
J112_11295,0.2551,0.49537,0.19324,0.21759,0.22665,0.22955,0.53689,48.19937,0.64344,0.63833,244.0,247.0,-0.29312,0.03239,EG
J112_11300,0.26457,0.51969,0.17797,0.21654,0.20622,0.16578,0.50347,46.32435,0.66319,0.63908,288.0,290.0,-0.70552,0.02759,EG
J112_11325,0.3167,0.48177,0.14345,0.25336,0.21899,0.15271,0.48662,46.64738,0.66388,0.62472,598.0,604.0,-0.04636,0.04636,EG
J112_11355,0.31455,0.50202,0.15789,0.22672,0.2588,0.27704,0.5689,42.4467,0.67491,0.65607,283.0,283.0,-0.61378,0.02473,EG
J112_11360,0.29577,0.5493,0.16216,0.21127,0.2465,0.19489,0.51724,49.90437,0.68966,0.63258,87.0,88.0,-0.06818,0.02273,EG
J112_11375,0.31499,0.49462,0.15263,0.22776,0.24694,0.20019,0.51956,41.55006,0.67857,0.65484,1176.0,1184.0,-0.17551,0.04139,EG
J112_11415,0.35681,0.51293,0.1435,0.16379,0.22497,0.20211,0.52453,45.45081,0.73585,0.68414,265.0,267.0,-0.63258,0.02622,EG
J112_11445,0.29902,0.49091,0.25837,0.23182,0.298,0.25846,0.58029,48.48955,0.61679,0.63177,274.0,277.0,-1.26606,0.02888,EG
J112_11465,0.50362,0.47546,0.09556,0.08589,0.24281,0.25384,0.54857,39.7543,0.84,0.68814,350.0,357.0,-0.00616,0.05602,EG
J112_t21139,0.47619,0.45,0.19048,0.05,0.12611,-0.01124,0.375,2.0,0.79167,0.66667,24.0,27.0,-0.05556,0.18519,EG
J112_11535,0.32172,0.54567,0.14173,0.18735,0.2568,0.23607,0.55647,45.63439,0.72485,0.67751,487.0,492.0,-0.74431,0.02236,EG
J112_11540,0.34234,0.568,0.12719,0.136,0.2877,0.38931,0.64413,40.79782,0.7758,0.73543,281.0,286.0,-1.11818,0.02098,EG
J112_11550,0.31063,0.60235,0.11346,0.14824,0.26942,0.34011,0.61345,39.69288,0.77731,0.7126,476.0,479.0,-0.98977,0.02714,EG
J112_11555,0.2518,0.49147,0.21831,0.27645,0.31944,0.22738,0.55742,41.70664,0.59944,0.65642,357.0,358.0,-1.15307,0.00838,EG
J112_11560,0.289,0.59202,0.10474,0.17517,0.25451,0.31467,0.59281,40.15009,0.75848,0.71775,501.0,509.0,-0.82358,0.01965,EG
J112_11605,0.33712,0.44444,0.14652,0.23051,0.23457,0.25233,0.54737,46.18559,0.67068,0.66222,665.0,674.0,-0.32255,0.02671,EG
J112_11655,0.43333,0.50974,0.12721,0.10065,0.25303,0.19503,0.52493,40.93929,0.80352,0.67803,341.0,352.0,-0.01648,0.05682,EG
J112_11680,0.33521,0.46173,0.16033,0.23214,0.22533,0.19608,0.51333,46.89127,0.66667,0.64281,450.0,461.0,-0.41063,0.03037,EG
J112_11705,0.28022,0.4375,0.22222,0.28365,0.2487,0.13228,0.49383,51.57716,0.58436,0.60298,243.0,246.0,-0.51829,0.04878,EG
J112_11730,0.43172,0.52446,0.11499,0.13307,0.29548,0.22693,0.54762,41.46159,0.78912,0.63611,588.0,600.0,0.07083,0.07167,EG
J112_11760,0.27304,0.56615,0.14238,0.18154,0.27144,0.33153,0.60656,40.58543,0.72131,0.70018,366.0,368.0,-0.98315,0.02174,EG
J112_11765,0.40146,0.49451,0.13333,0.14835,0.28739,0.28319,0.57812,39.51797,0.75521,0.58785,192.0,203.0,0.67241,0.16749,EG
J112_11770,0.38889,0.5125,0.16522,0.10833,0.25946,0.24091,0.5572,42.49333,0.76384,0.64643,271.0,280.0,-0.03821,0.05714,EG
J112_11775,0.45397,0.4957,0.14159,0.13754,0.28339,0.23104,0.55097,44.55125,0.76699,0.62315,412.0,429.0,-0.16364,0.09557,EG
J112_11780,0.51743,0.48511,0.0801,0.13404,0.30843,0.31676,0.58801,37.46172,0.81431,0.62538,517.0,549.0,0.32423,0.12022,EG
J112_11800,0.32576,0.41479,0.20863,0.27974,0.22133,0.16009,0.49722,51.06038,0.59722,0.59761,360.0,362.0,-0.33867,0.04696,EG
J112_11805,0.49471,0.53036,0.08317,0.10179,0.30271,0.28594,0.57619,36.82763,0.84286,0.66207,630.0,652.0,-0.02853,0.09509,EG
J112_11810,0.248,0.53455,0.18217,0.22182,0.27488,0.25167,0.55836,43.27411,0.65931,0.64472,317.0,319.0,-0.40188,0.02821,EG
J112_11835,0.47586,0.48,0.07616,0.10462,0.26111,0.24333,0.55556,39.3667,0.83761,0.72299,351.0,361.0,0.2687,0.03324,EG
J112_11840,0.46948,0.38983,0.1086,0.11441,0.27664,0.28205,0.5679,39.65441,0.79012,0.70385,243.0,251.0,0.8757,0.04382,EG
J112_11850,0.27719,0.49226,0.20539,0.20433,0.23593,0.20894,0.53151,42.47892,0.65205,0.65756,365.0,366.0,-0.59536,0.03825,EG
J112_11855,0.30303,0.53416,0.17377,0.17391,0.24974,0.21869,0.54178,47.37259,0.7062,0.67197,371.0,377.0,-0.60902,0.03979,EG
J112_11865,0.46944,0.51236,0.08333,0.10112,0.264,0.19932,0.52894,39.02418,0.83832,0.67443,501.0,515.0,0.07709,0.04272,EG
J112_11875,0.44889,0.53813,0.10021,0.10675,0.27142,0.14865,0.5,38.89056,0.82234,0.67752,546.0,553.0,-0.12658,0.03255,EG
J112_11885,0.38462,0.5381,0.11979,0.1,0.21687,0.18099,0.50661,39.57605,0.80617,0.68841,227.0,230.0,0.14174,0.03913,EG
J112_11890,0.40833,0.5947,0.11858,0.07576,0.28956,0.31129,0.59016,36.112,0.83607,0.67738,305.0,311.0,-0.37781,0.07074,EG
J112_11905,0.52614,0.6025,0.06287,0.1025,0.35476,0.30892,0.60345,35.00444,0.86638,0.61367,464.0,478.0,-0.4159,0.11715,EG
J112_11915,0.317,0.45745,0.23464,0.19681,0.23189,0.19293,0.51591,43.48164,0.64091,0.64045,440.0,445.0,-0.40247,0.05843,EG
J112_11935,0.38863,0.60504,0.09292,0.10084,0.28634,0.17949,0.52768,39.96605,0.83395,0.67378,271.0,281.0,0.11352,0.07473,EG
J112_11955,0.30037,0.51572,0.17808,0.18239,0.23404,0.26104,0.55337,45.50702,0.69101,0.66667,356.0,358.0,-0.43659,0.02793,EG
J112_12005,0.35458,0.53704,0.16342,0.12593,0.25795,0.30092,0.59032,41.69733,0.75484,0.72098,310.0,313.0,-0.92939,0.01917,EG
J112_t21141,0.52381,0.26087,0.2381,0.08696,0.13362,0.25843,0.54167,2.0,0.70833,0.68,24.0,25.0,-0.672,0.08,EG
J112_12035,0.47465,0.56057,0.09222,0.11082,0.30556,0.29332,0.58949,38.10371,0.83221,0.64659,894.0,930.0,-0.39613,0.10108,EG
J112_12045,0.41129,0.5444,0.11923,0.07722,0.27183,0.20077,0.53061,38.69465,0.82653,0.69868,294.0,302.0,0.26622,0.02649,EG
J112_12050,0.49425,0.59524,0.06061,0.17857,0.34495,0.21608,0.54386,34.03726,0.81579,0.6058,114.0,115.0,-0.2287,0.02609,EG
J112_12065,0.49008,0.54034,0.06434,0.10024,0.31981,0.31047,0.59477,34.49972,0.85839,0.67935,459.0,473.0,0.02008,0.05497,EG
J112_12075,0.32658,0.51016,0.13415,0.21445,0.24896,0.25085,0.56436,41.66885,0.70297,0.68034,505.0,512.0,-0.74434,0.02148,EG
J112_12085,0.46602,0.50866,0.08083,0.11472,0.27273,0.27483,0.57476,37.88219,0.82913,0.68368,515.0,529.0,-0.08336,0.05671,EG
J112_12090,0.33333,0.57143,0.14226,0.13187,0.25934,0.20189,0.53,42.3757,0.76667,0.64078,300.0,309.0,-0.02427,0.04854,EG
J112_12225,0.40407,0.57292,0.12737,0.09896,0.28753,0.21513,0.54054,40.86404,0.80856,0.64052,444.0,459.0,0.08889,0.04793,EG
J112_12260,0.39683,0.40807,0.22167,0.20179,0.26192,0.20133,0.53125,54.27731,0.64844,0.57564,256.0,260.0,-0.15154,0.07692,EG
J112_12270,0.38249,0.42188,0.13478,0.21094,0.26934,0.21141,0.53261,47.91563,0.69203,0.65962,276.0,284.0,0.06725,0.05282,EG
J112_12280,0.40333,0.4691,0.14196,0.16292,0.24325,0.21833,0.53453,44.77524,0.73657,0.64865,391.0,407.0,-0.0769,0.07371,EG
J112_12290,0.42453,0.53612,0.10667,0.12548,0.28231,0.28454,0.57292,43.7048,0.80208,0.66556,288.0,300.0,-0.228,0.11333,EG
J112_t21143,0.38889,0.38095,0.16667,0.19048,0.19577,0.09589,0.5,30.56522,0.68182,0.68116,22.0,23.0,-0.96957,0.08696,EG
J112_12450,0.27068,0.55921,0.19118,0.17763,0.26683,0.17618,0.52299,41.25618,0.6954,0.6573,174.0,178.0,-0.79213,0.04494,EG
J112_12455,0.27976,0.50785,0.14124,0.24607,0.24142,0.2126,0.53704,47.60805,0.66667,0.64865,216.0,222.0,-0.51171,0.02703,EG
J112_12475,0.34451,0.52389,0.13818,0.20478,0.27201,0.26718,0.56977,42.05313,0.71512,0.683,688.0,694.0,-1.00576,0.02738,EG
J112_12495,0.29167,0.45588,0.23929,0.25245,0.2601,0.1914,0.53226,50.71884,0.60081,0.625,496.0,504.0,-1.11905,0.02579,EG
J112_12515,0.45063,0.50316,0.13176,0.12421,0.26715,0.22979,0.54323,42.66808,0.78383,0.63564,532.0,548.0,0.00748,0.07117,EG
J112_12525,0.38333,0.58621,0.11494,0.10345,0.28814,0.24339,0.54967,39.20958,0.81126,0.65699,302.0,310.0,0.12871,0.04194,EG
J112_12530,0.36,0.57635,0.09375,0.1133,0.231,0.17736,0.50679,42.27135,0.81448,0.69432,221.0,229.0,0.21747,0.0524,EG
J112_t21145,0.5,0.44444,0.15789,0.16667,0.15799,0.08235,0.43478,61.0,0.73913,0.63768,23.0,23.0,-0.70435,0.04348,EG
J112_12570,0.31055,0.50365,0.1619,0.19891,0.24778,0.2016,0.52305,44.79052,0.69157,0.6735,629.0,634.0,-0.2653,0.02366,EG
J112_12575,0.3432,0.52941,0.1396,0.1631,0.27244,0.31987,0.58962,39.89248,0.74057,0.67525,424.0,427.0,-0.33349,0.04684,EG
J112_12600,0.31169,0.3991,0.22304,0.26233,0.19198,0.07947,0.45059,50.08918,0.58893,0.62118,506.0,513.0,-0.45595,0.02924,EG
J112_12605,0.36027,0.37386,0.19293,0.27964,0.19698,0.12163,0.47382,51.76462,0.60209,0.63212,382.0,386.0,-0.66943,0.0285,EG
J112_12610,0.22078,0.47674,0.23457,0.24419,0.22823,0.12152,0.4898,49.18069,0.59184,0.60606,98.0,99.0,-0.30707,0.05051,EG
J112_12615,0.32668,0.38337,0.20581,0.27714,0.2038,0.1236,0.48207,48.09915,0.59163,0.63255,502.0,508.0,-0.47244,0.02756,EG
J112_12650,0.30145,0.43073,0.19945,0.25189,0.21671,0.1426,0.47204,45.81057,0.61521,0.61645,447.0,458.0,-0.16943,0.03493,EG
J112_12670,0.32759,0.38783,0.18908,0.25475,0.22313,0.16532,0.49655,49.57969,0.61379,0.64739,290.0,294.0,-0.26565,0.05442,EG
J112_12675,0.38942,0.5,0.14815,0.15487,0.28881,0.3102,0.59387,45.36243,0.7433,0.68797,261.0,266.0,-0.50639,0.04511,EG
J112_12680,0.44709,0.49765,0.09774,0.11033,0.28971,0.28369,0.57602,40.46189,0.81585,0.68113,467.0,484.0,0.00909,0.06198,EG
J112_12760,0.3207,0.46927,0.16239,0.23743,0.29849,0.28773,0.57857,42.01569,0.6619,0.6698,420.0,426.0,-0.46995,0.03052,EG
J112_12765,0.36495,0.51466,0.12707,0.19218,0.26874,0.28065,0.57687,42.51498,0.73061,0.68284,1418.0,1443.0,-0.72356,0.03119,EG
J112_12770,0.34464,0.50141,0.15367,0.19464,0.25689,0.25436,0.55759,43.62729,0.70567,0.66627,1641.0,1669.0,-0.44164,0.03655,EG
J112_12775,0.3253,0.53864,0.16387,0.17213,0.26393,0.2688,0.57216,42.90712,0.71955,0.67235,977.0,997.0,-0.76048,0.04112,EG
J112_12780,0.33429,0.49091,0.15659,0.1974,0.24375,0.21216,0.53759,45.55079,0.69704,0.67574,439.0,441.0,-0.47392,0.02494,EG
J112_12785,0.35464,0.52877,0.1477,0.15763,0.26137,0.27483,0.57102,42.41404,0.74117,0.69381,1387.0,1400.0,-0.56707,0.02714,EG
J112_12790,0.43418,0.5,0.11804,0.11943,0.26554,0.24904,0.5521,41.26598,0.79525,0.6869,547.0,560.0,-0.00875,0.05893,EG
J112_12800,0.33333,0.51429,0.18713,0.17662,0.24378,0.22429,0.54897,45.98892,0.69932,0.64644,439.0,445.0,-0.53101,0.05618,EG
J112_12830,0.44416,0.58696,0.13084,0.08913,0.28955,0.29522,0.58487,37.02116,0.82103,0.64062,542.0,563.0,-0.3913,0.0746,EG
J112_12835,0.39474,0.51835,0.14796,0.13303,0.28464,0.23832,0.55285,41.46545,0.76423,0.64436,246.0,254.0,-0.20157,0.06693,EG
J112_12845,0.40574,0.50947,0.10806,0.13081,0.25871,0.21244,0.5408,42.67682,0.7904,0.67185,625.0,643.0,-0.10762,0.0591,EG
J112_12865,0.32075,0.52131,0.13768,0.21639,0.29644,0.28542,0.58333,45.693,0.70115,0.66857,348.0,350.0,-0.45943,0.03143,EG
J112_12870,0.31795,0.47465,0.26904,0.22581,0.28494,0.2275,0.55805,48.51068,0.61798,0.62949,267.0,269.0,-1.43197,0.04461,EG
J112_12875,0.28922,0.51709,0.24038,0.21368,0.24259,0.23909,0.56429,46.69056,0.64286,0.64657,280.0,282.0,-1.55638,0.02837,EG
J112_12880,0.26136,0.4717,0.17626,0.26415,0.26043,0.26442,0.56534,47.14888,0.62216,0.63183,352.0,354.0,-0.59407,0.03955,EG
J112_12940,0.49296,0.59091,0.08219,0.09091,0.34805,0.21649,0.55814,28.20307,0.86047,0.64341,86.0,86.0,-0.83256,0.01163,EG
J112_12990,0.30409,0.44444,0.21348,0.20556,0.23416,0.15562,0.49758,52.4882,0.63768,0.65385,207.0,208.0,-0.22163,0.02404,EG
J112_13025,0.35127,0.5339,0.11077,0.19774,0.28875,0.3282,0.60591,41.8983,0.73892,0.68204,406.0,412.0,-0.43325,0.03398,EG
J112_13085,0.42387,0.43772,0.14,0.13167,0.25183,0.08262,0.45973,42.11884,0.75839,0.6886,298.0,304.0,0.26875,0.02961,EG
J112_13100,0.31887,0.47007,0.20508,0.19894,0.21213,0.17689,0.50151,44.24942,0.65861,0.64279,662.0,670.0,-0.47746,0.02687,EG
J112_13105,0.31278,0.568,0.13734,0.156,0.27364,0.35554,0.61972,40.25269,0.75,0.70775,284.0,284.0,-0.78134,0.01761,EG
J112_13115,0.23529,0.475,0.14286,0.275,0.26707,0.24876,0.55814,42.12289,0.62791,0.66284,86.0,87.0,-0.02874,0.02299,EG
J112_13120,0.28378,0.46392,0.09211,0.3299,0.29314,0.23438,0.53333,37.09851,0.62857,0.60317,105.0,105.0,0.17524,0.0381,EG
J112_13125,0.46933,0.46119,0.10837,0.121,0.24722,0.20116,0.51579,42.27113,0.79579,0.63272,475.0,491.0,0.68921,0.06517,EG
J112_13130,0.3119,0.53828,0.12141,0.17903,0.20014,0.19717,0.51183,41.09946,0.73656,0.6642,930.0,946.0,0.00148,0.04863,EG
J112_13135,0.30392,0.49138,0.15385,0.25862,0.27868,0.23729,0.55224,48.26956,0.65672,0.64706,134.0,136.0,-0.70735,0.08088,EG
J112_13145,0.31707,0.52459,0.13021,0.20843,0.23255,0.25372,0.55625,41.75559,0.71042,0.68044,480.0,484.0,-0.72562,0.0124,EG
J112_13150,0.33382,0.46466,0.16992,0.2212,0.23189,0.21262,0.52566,46.52567,0.66819,0.65876,877.0,885.0,-0.35898,0.03729,EG
J112_13165,0.4094,0.53757,0.1195,0.16185,0.23138,0.25,0.56716,45.84053,0.76617,0.67822,201.0,202.0,-0.93762,0.0198,EG
J112_13170,0.3125,0.45768,0.17434,0.25078,0.2682,0.25627,0.55827,45.63193,0.63957,0.64247,369.0,372.0,-0.28548,0.03226,EG
J112_13175,0.29109,0.48474,0.17391,0.23698,0.21313,0.14605,0.49298,45.69164,0.65055,0.63996,641.0,649.0,-0.37658,0.03544,EG
J112_13190,0.40598,0.48897,0.12097,0.13235,0.26158,0.25827,0.56122,41.27894,0.77551,0.68543,294.0,302.0,0.18907,0.06291,EG
J112_t21147,0.42105,0.28571,0.21053,0.2381,0.15359,0.12195,0.47826,32.6,0.6087,0.63889,23.0,24.0,-0.50417,0.04167,EG
J112_t21149,0.17647,0.36842,0.23529,0.31579,0.24856,0.25,0.55,2.0,0.5,0.65079,20.0,21.0,-1.09524,0.09524,EG
J112_13220,0.37624,0.44348,0.20476,0.16957,0.21052,0.14517,0.49231,52.28163,0.68462,0.67041,260.0,267.0,-0.52472,0.02996,EG
J112_13225,0.33077,0.46939,0.12879,0.21088,0.22577,0.13253,0.475,46.51857,0.7,0.68333,160.0,160.0,-0.05187,0.025,EG
J112_13235,0.44866,0.55525,0.11027,0.09686,0.27144,0.19258,0.53054,38.90691,0.82754,0.66009,835.0,861.0,-0.15006,0.09292,EG
J112_13260,0.4748,0.50317,0.12723,0.10782,0.29246,0.33117,0.60232,39.92784,0.80502,0.67399,518.0,546.0,-0.43333,0.09158,EG
J112_13280,0.329,0.49137,0.16602,0.21655,0.25053,0.22311,0.54148,44.44041,0.67873,0.65449,1603.0,1615.0,-0.50687,0.03591,EG
J112_13305,0.36946,0.45181,0.18553,0.20482,0.23447,0.22272,0.53145,46.88803,0.67394,0.64591,779.0,787.0,-0.49098,0.03939,EG
J112_t21151,0.42105,0.38095,0.21053,0.14286,0.15196,-0.07692,0.3913,51.71429,0.69565,0.65217,23.0,23.0,-0.21304,0.08696,EG
J112_13330,0.37073,0.52703,0.14833,0.10811,0.21812,0.1336,0.4879,44.69239,0.77823,0.67839,248.0,256.0,0.21484,0.03906,EG
J112_13385,0.31449,0.54651,0.12414,0.21802,0.26214,0.27393,0.57474,43.17506,0.71392,0.65985,388.0,391.0,-0.75166,0.05371,EG
J112_13390,0.32296,0.47508,0.20225,0.19934,0.23726,0.19006,0.52059,46.35942,0.66471,0.64169,340.0,347.0,-0.59568,0.04611,EG
J112_13395,0.33213,0.4704,0.18403,0.19003,0.24051,0.20986,0.52101,48.28235,0.68067,0.64835,357.0,364.0,-0.38104,0.0522,EG
J112_13400,0.30769,0.56017,0.1267,0.18257,0.2613,0.27581,0.57934,45.06485,0.73432,0.67762,271.0,274.0,-0.69708,0.0438,EG
J112_13415,0.34369,0.5513,0.12992,0.16174,0.26283,0.30963,0.58411,41.2347,0.75234,0.68056,642.0,648.0,-0.55108,0.03549,EG
J112_13420,0.29902,0.49247,0.17619,0.2086,0.23307,0.1703,0.50766,46.89044,0.67241,0.65972,522.0,528.0,-0.38068,0.03409,EG
J112_13425,0.30323,0.49744,0.13043,0.26154,0.2382,0.09031,0.46759,39.94177,0.66667,0.64209,216.0,217.0,-0.44654,0.01843,EG
J112_13430,0.27273,0.52727,0.17277,0.20909,0.22441,0.18792,0.50813,43.02455,0.67886,0.65591,246.0,248.0,-0.37016,0.02419,EG
J112_t21153,0.40909,0.31818,0.08696,0.31818,0.25801,0.17895,0.48,28.16667,0.64,0.58667,25.0,25.0,0.94,0.0,EG
J112_t21155,0.54545,0.16667,0.13636,0.27778,0.13693,0.17241,0.47826,11.0,0.65217,0.62319,23.0,23.0,-0.75217,0.0,EG
J112_13535,0.26,0.51261,0.17143,0.21008,0.21847,0.25474,0.54615,42.73266,0.66923,0.68702,130.0,131.0,-0.8626,0.00763,EG
J112_13590,0.33199,0.44613,0.19355,0.22814,0.25325,0.22563,0.53175,46.69973,0.64478,0.63797,929.0,941.0,-0.36833,0.02976,EG
J112_13620,0.36364,0.5122,0.10526,0.22764,0.31191,0.25823,0.56643,44.45095,0.72028,0.6644,143.0,147.0,-0.28367,0.02721,EG
J112_13625,0.32353,0.56818,0.1087,0.20455,0.27682,0.2029,0.53652,37.75648,0.73876,0.68975,356.0,361.0,-0.47368,0.04155,EG
J112_13630,0.36691,0.51282,0.07143,0.21795,0.2802,0.25804,0.57143,41.04906,0.74857,0.72693,175.0,177.0,-0.34689,0.0226,EG
J112_13635,0.3141,0.54795,0.10159,0.1863,0.25708,0.25318,0.55779,38.56008,0.74874,0.735,398.0,400.0,-0.463,0.03,EG
J112_13705,0.26066,0.58874,0.16279,0.16883,0.25739,0.31979,0.6,40.20517,0.72075,0.71128,265.0,269.0,-1.00186,0.02974,EG
J112_13720,0.29454,0.50882,0.14266,0.22922,0.26442,0.25482,0.55655,45.0867,0.68197,0.65999,893.0,898.0,-0.36381,0.03786,EG
J112_13800,0.34409,0.50581,0.16318,0.17829,0.24669,0.23846,0.54653,41.73604,0.71235,0.67735,591.0,593.0,-0.47201,0.04047,EG
J112_13805,0.44949,0.49533,0.09406,0.10748,0.25759,0.21391,0.52321,40.88205,0.82278,0.70732,237.0,246.0,0.09715,0.04065,EG
J112_13835,0.46829,0.53689,0.13964,0.09836,0.2399,0.226,0.54255,41.40144,0.80496,0.63667,282.0,300.0,-0.294,0.10333,EG
J112_13840,0.3011,0.55928,0.17867,0.15206,0.19673,0.16708,0.5,41.72012,0.72124,0.67176,452.0,458.0,-0.64782,0.02838,EG
J112_13855,0.32231,0.46744,0.16019,0.22865,0.23653,0.20313,0.51742,46.36618,0.66839,0.65478,775.0,785.0,-0.37669,0.0293,EG
J112_13860,0.2948,0.60733,0.12,0.1623,0.2793,0.28487,0.58447,39.66003,0.76256,0.69848,219.0,220.0,-0.67045,0.03182,EG
J112_13865,0.26897,0.472,0.17724,0.232,0.23861,0.24201,0.54727,47.10751,0.64182,0.66908,550.0,553.0,-0.56257,0.0217,EG
J112_13870,0.27378,0.45144,0.16477,0.29396,0.28517,0.29663,0.58581,46.31916,0.61098,0.66061,437.0,440.0,-0.78659,0.02727,EG
J112_13875,0.36242,0.4271,0.17544,0.23409,0.21746,0.24348,0.54965,42.44298,0.65603,0.66549,564.0,568.0,-0.86866,0.02993,EG
J112_13880,0.28889,0.47475,0.17204,0.27273,0.19214,0.05189,0.42241,48.47346,0.62931,0.6092,116.0,116.0,-0.48534,0.01724,EG
J112_13885,0.43363,0.56962,0.09485,0.08608,0.29768,0.25698,0.56236,37.65835,0.84354,0.67038,441.0,449.0,0.21604,0.05122,EG
J112_13905,0.33824,0.53584,0.14493,0.18089,0.24288,0.26866,0.57018,37.24594,0.72807,0.70058,342.0,344.0,-0.89099,0.02907,EG
J112_13910,0.29333,0.56886,0.11921,0.20958,0.27166,0.30718,0.59375,48.27577,0.72396,0.69759,192.0,194.0,-0.87577,0.02062,EG
J112_13915,0.30216,0.51515,0.12587,0.2303,0.28278,0.29738,0.5847,47.57859,0.69399,0.66489,183.0,188.0,-0.82979,0.0266,EG
J112_13950,0.44059,0.53445,0.09259,0.07724,0.3032,0.3461,0.6047,36.13205,0.84932,0.69089,511.0,523.0,0.53403,0.06692,EG
J112_13970,0.37838,0.56364,0.10968,0.1697,0.3052,0.3573,0.62371,40.84719,0.76804,0.68182,194.0,198.0,-0.97374,0.0303,EG
J112_13975,0.39367,0.42857,0.21145,0.17647,0.2175,0.18584,0.50538,46.71869,0.67742,0.63948,279.0,282.0,-0.4961,0.02837,EG
J112_13980,0.23041,0.53137,0.1435,0.26199,0.25059,0.16809,0.50842,42.94899,0.6532,0.65333,297.0,300.0,-0.66567,0.03,EG
J112_13985,0.37423,0.54545,0.18235,0.125,0.28523,0.2403,0.55714,43.87299,0.74762,0.63542,210.0,224.0,-0.53304,0.09375,EG
J112_14015,0.29651,0.46111,0.21387,0.25556,0.26385,0.2186,0.54839,39.611,0.61751,0.67742,217.0,217.0,-1.53687,0.01382,EG
J112_14025,0.32849,0.47754,0.16312,0.20799,0.24449,0.19645,0.51533,42.42036,0.68321,0.6628,685.0,689.0,-0.12409,0.03774,EG
J112_t21157,0.42105,0.38095,0.21053,0.14286,0.2133,0.325,0.6087,2.0,0.69565,0.68056,23.0,24.0,-0.65417,0.04167,EG
J112_t21159,0.55,0.30435,0.09524,0.21739,0.15132,-0.05495,0.36,2.0,0.72,0.62667,25.0,25.0,0.348,0.0,EG
J112_t21161,0.23529,0.55,0.17647,0.2,0.31497,0.2053,0.54545,61.0,0.68182,0.66667,22.0,23.0,-0.51739,0.08696,EG
J112_t21163,0.41667,0.2,0.29167,0.2,0.17214,0.1236,0.48,61.0,0.56,0.6,25.0,25.0,-0.976,0.04,EG
J112_14355,0.32593,0.55263,0.15942,0.15789,0.23504,0.21824,0.54023,46.82811,0.73563,0.69765,348.0,355.0,-0.91549,0.03944,EG
J112_14360,0.40704,0.60996,0.07009,0.09959,0.31136,0.34031,0.60674,35.34737,0.85393,0.68237,267.0,276.0,0.00906,0.06522,EG
J112_14380,0.32596,0.51376,0.14648,0.20367,0.24148,0.2304,0.53503,41.98971,0.70382,0.67453,628.0,636.0,-0.6794,0.0173,EG
J112_14400,0.31915,0.46465,0.21762,0.27273,0.3055,0.2708,0.58468,45.96947,0.6129,0.64276,248.0,251.0,-1.60518,0.02789,EG
J112_14405,0.38728,0.47778,0.24581,0.2,0.27481,0.27047,0.5794,48.89808,0.65665,0.64823,233.0,235.0,-1.74128,0.01277,EG
J112_14410,0.31429,0.48235,0.13253,0.2549,0.2491,0.17164,0.50336,47.8184,0.67114,0.67333,298.0,300.0,-0.22267,0.01667,EG
J112_14455,0.30769,0.56489,0.15966,0.16031,0.19728,0.15105,0.50667,39.33091,0.73333,0.68398,150.0,154.0,-0.81169,0.02597,EG
